Timestamp;BLDC_POSTION;temp_max;temp_min;scop_sample
30771084;9;7195;4;46
30772102;9;7195;4;46
30773083;10;7195;4;46
30774084;9;7195;4;46
30775089;9;7195;4;46
30776083;10;7195;4;46
30777088;10;7195;4;46
30778089;10;7195;4;46
30779086;10;7195;4;46
30780087;9;7195;4;9
30781086;10;7195;4;9
30782134;10;7195;4;9
30783084;10;7195;4;9
30784086;10;7195;4;9
30785082;9;7195;4;9
30786083;10;7195;4;9
30787088;9;7195;4;9
30788089;9;7195;4;9
30789086;9;7195;4;9
30790087;9;7195;4;9
30791087;10;7195;4;9
30792131;9;7195;4;9
30793087;10;7195;4;9
30794088;10;7195;4;9
30795084;10;7195;4;9
30796085;10;7195;4;9
30797089;10;7195;4;9
30798089;9;7195;4;9
30799086;10;7195;4;9
30800086;9;7195;4;9
30801085;10;7195;4;9
30802122;9;7195;4;9
30803087;10;7195;4;9
30804088;9;7195;4;9
30805084;9;7195;4;9
30806084;10;7195;4;9
30807088;9;7195;4;9
30808089;9;7195;4;9
30809085;10;7195;4;9
30810085;10;7195;4;9
30811084;9;7195;4;9
30812085;9;7195;4;9
30813122;9;7195;4;9
30814089;10;7195;4;9
30815082;9;7195;4;9
30816086;9;7195;4;9
30817087;9;7195;4;9
30818083;10;7195;4;9
30819083;9;7195;4;9
30820087;9;7195;4;9
30821083;10;7195;4;9
30822086;9;7195;4;9
30823129;10;7195;4;9
30824085;10;7195;4;9
30825086;9;7195;4;9
30826082;9;7195;4;9
30827083;9;7195;4;9
30828088;10;7195;4;9
30829089;10;7195;4;9
30830086;9;7195;4;9
30831083;10;7195;4;9
30832087;10;7195;4;9
30833104;9;7195;4;9
30834088;9;7195;4;9
30835082;9;7195;4;9
30836087;9;7195;4;9
30837088;10;7195;4;9
30838085;9;7195;4;9
30839087;9;7195;4;9
30840084;9;7195;4;9
30841088;9;7195;4;9
30842084;10;7195;4;9
30843109;10;7195;4;9
30844089;10;7195;4;9
30845083;9;7195;4;9
30846088;9;7195;4;9
30847089;10;7195;4;9
30848086;9;7195;4;9
30849087;9;7195;4;9
30850084;10;7195;4;9
30851088;9;7195;4;9
30852085;9;7195;4;9
30853086;9;7195;4;9
30854101;10;7195;4;9
30855082;10;7195;4;9
30856084;10;7195;4;9
30857088;9;7195;4;9
30858088;10;7195;4;9
30859083;10;7195;4;9
30860084;10;7195;4;9
30861082;10;7195;4;9
30862083;10;7195;4;9
30863087;10;7195;4;9
30864111;9;7195;4;9
30865090;10;7195;4;9
30866083;10;7195;4;9
30867087;10;7195;4;9
30868087;10;7195;4;9
30869083;10;7195;4;9
30870084;10;7195;4;9
30871083;10;7195;4;9
30872084;10;7195;4;9
30873088;9;7195;4;9
30874088;9;7195;4;9
30875100;9;7195;4;9
30876083;10;7195;4;9
30877084;10;7195;4;9
30878088;9;7195;4;9
30879089;9;7195;4;9
30880085;9;7195;4;9
30881088;10;7195;4;9
30882084;9;7195;4;9
30883084;10;7195;4;9
30884088;9;7195;4;9
30885100;10;7195;4;9
30886088;9;7195;4;9
30887090;10;7195;4;9
30888086;9;7195;4;9
30889086;9;7195;4;9
30890082;9;7195;4;9
30891085;9;7195;4;9
30892089;10;7195;4;9
30893082;9;7195;4;9
30894087;9;7195;4;9
30895104;10;7195;4;9
30896085;10;7195;4;9
30897087;9;7195;4;9
30898083;10;7195;4;9
30899085;10;7195;4;9
30900089;9;7195;4;9
30901086;10;7195;4;9
30902082;10;7195;4;9
30903084;10;7195;4;9
30904089;9;7195;4;9
30905138;10;7195;4;9
30906088;9;7195;4;9
30907090;9;7195;4;9
30908087;8;7195;4;9
30909088;7;7195;4;9
30910085;5;7195;4;9
30911089;5;7195;4;9
30912086;5;7195;4;9
30913087;7195;7195;4;9
30914084;7195;7195;4;9
30915139;3585;7195;4;9
30916089;3581;7195;4;9
30917083;3581;7195;4;9
30918087;3577;7195;4;9
30919089;3577;7195;4;9
30920086;3574;7195;4;9
30921090;3574;7195;4;9
30922086;3568;7195;4;9
30923086;3568;7195;4;9
30924089;3566;7195;4;9
30925140;3562;7195;4;9
30926089;3560;7195;4;9
30927082;3559;7195;4;9
30928086;3555;7195;4;9
30929087;3554;7195;4;9
30930083;3552;7195;4;9
30931086;3549;7195;4;9
30932090;3547;7195;4;9
30933083;3546;7195;4;9
30934086;3543;7195;4;9
30935129;3540;7195;4;9
30936083;3539;7195;4;9
30937084;3536;7195;4;9
30938088;3534;7195;4;9
30939088;3532;7195;4;9
30940084;3531;7195;4;9
30941088;3530;7195;4;9
30942083;3528;7195;4;9
30943084;3526;7195;4;9
30944088;3525;7195;4;9
30945115;3525;7195;4;9
30946086;3525;7195;4;9
30947087;3524;7195;4;9
30948083;3525;7195;4;9
30949084;3525;7195;4;9
30950088;3525;7195;4;9
30951084;3525;7195;4;9
30952088;3526;7195;4;9
30953088;3527;7195;4;9
30954084;3527;7195;4;9
30955141;3528;7195;4;9
30956083;3528;7195;4;9
30957084;3530;7195;4;9
30958088;3530;7195;4;9
30959090;3529;7195;4;9
30960086;3530;7195;4;9
30961083;3530;7195;4;9
30962087;3530;7195;4;9
30963089;3531;7195;4;9
30964085;3531;7195;4;9
30965168;3531;7195;4;9
30966086;3531;7195;4;9
30967088;3531;7195;4;9
30968085;3531;7195;4;9
30969086;3531;7195;4;9
30970083;3532;7195;4;9
30971087;3531;7195;4;9
30972083;3531;7195;4;9
30973085;3531;7195;4;9
30974089;3531;7195;4;9
30975083;3530;7195;4;9
30976100;3531;7195;4;9
30977089;3529;7195;4;9
30978083;3530;7195;4;9
30979088;3530;7195;4;9
30980089;3530;7195;4;9
30981089;3529;7195;4;9
30982082;3530;7195;4;9
30983087;3530;7195;4;9
30984088;3530;7195;4;9
30985085;3530;7195;4;9
30986103;3530;7195;4;9
30987084;3530;7195;4;9
30988085;3531;7195;4;9
30989088;3530;7195;4;9
30990088;3530;7195;4;9
30991088;3530;7195;4;9
30992088;3530;7195;4;9
30993084;3531;7195;4;9
30994085;3530;7195;4;9
30995088;3531;7195;4;9
30996101;3530;7195;4;9
30997089;3530;7195;4;9
30998083;3531;7195;4;9
30999087;3530;7195;4;9
31000088;3530;7195;4;9
31001087;3530;7195;4;9
31002087;3531;7195;4;9
31003083;3531;7195;4;9
31004084;3530;7195;4;9
31005088;3531;7195;4;9
31006101;3531;7195;4;9
31007082;3531;7195;4;9
31008083;3530;7195;4;9
31009087;3530;7195;4;9
31010088;3530;7195;4;9
31011086;3530;7195;4;9
31012087;3530;7195;4;9
31013083;3530;7195;4;9
31014083;3529;7195;4;9
31015088;3530;7195;4;9
31016219;3531;7195;4;9
31017090;3531;7195;4;9
31018083;3531;7195;4;9
31019087;3531;7195;4;9
31020087;3530;7195;4;9
31021086;3531;7195;4;9
31022087;3530;7195;4;9
31023083;3531;7195;4;9
31024085;3532;7195;4;9
31025089;3530;7195;4;9
31026099;3531;7195;4;9
31027088;3530;7195;4;9
31028082;3530;7195;4;9
31029087;3531;7195;4;9
31030088;3530;7195;4;9
31031088;3531;7195;4;9
31032090;3531;7195;4;9
31033087;3531;7195;4;9
31034088;3530;7195;4;9
31035085;3531;7195;4;9
31036097;3531;7195;4;9
31037089;3531;7195;4;9
31038083;3531;7195;4;9
31039088;3530;7195;4;9
31040089;3530;7195;4;9
31041089;3531;7195;4;9
31042083;3530;7195;4;9
31043087;3530;7195;4;9
31044088;3531;7195;4;9
31045085;3530;7195;4;9
31046103;3530;7195;4;9
31047085;3530;7195;4;9
31048086;3531;7195;4;9
31049083;3530;7195;4;9
31050084;3530;7195;4;9
31051084;3530;7195;4;9
31052085;3530;7195;4;9
31053089;3531;7195;4;9
31054090;3530;7195;4;9
31055085;3531;7195;4;9
31056100;3530;7195;4;9
31057088;3531;7195;4;9
31058089;3530;7195;4;9
31059085;3530;7195;4;9
31060086;3530;7195;4;9
31061084;3530;7195;4;9
31062085;3531;7195;4;9
31063089;3530;7195;4;9
31064090;3530;7195;4;9
31065086;3531;7195;4;9
31066086;3529;7195;4;9
31067101;3530;7195;4;9
31068089;3531;7195;4;9
31069082;3532;7195;4;9
31070086;3530;7195;4;9
31071090;3530;7195;4;9
31072086;3530;7195;4;9
31073086;3530;7195;4;9
31074082;3530;7195;4;9
31075083;3530;7195;4;9
31076087;3530;7195;4;9
31077102;3531;7195;4;9
31078083;3531;7195;4;9
31079084;3530;7195;4;9
31080088;3531;7195;4;9
31081084;3530;7195;4;9
31082087;3531;7195;4;9
31083088;3532;7195;4;9
31084084;3531;7195;4;9
31085085;3531;7195;4;9
31086088;3530;7195;4;9
31087102;3530;7195;4;9
31088083;3531;7195;4;9
31089084;3531;7195;4;9
31090088;3531;7195;4;9
31091085;3531;7195;4;9
31092089;3531;7195;4;9
31093083;3531;7195;4;9
31094087;3531;7195;4;9
31095089;3531;7195;4;9
31096086;3531;7195;4;9
31097150;3531;7195;4;9
31098085;3531;7195;4;9
31099082;3530;7195;4;9
31100087;3531;7195;4;9
31101084;3530;7195;4;9
31102088;3530;7195;4;9
31103082;3530;7195;4;9
31104087;3530;7195;4;9
31105088;3531;7195;4;9
31106085;3531;7195;4;9
31107121;3531;7195;4;9
31108089;3530;7195;4;9
31109083;3530;7195;4;9
31110088;3531;7195;4;9
31111085;3531;7195;4;9
31112089;3531;7195;4;9
31113083;3530;7195;4;9
31114087;3530;7195;4;9
31115089;3531;7195;4;9
31116085;3530;7195;4;9
31117110;3531;7195;4;9
31118089;3531;7195;4;9
31119084;3530;7195;4;9
31120087;3530;7195;4;9
31121089;3530;7195;4;9
31122085;3531;7195;4;9
31123086;3531;7195;4;9
31124090;3531;7195;4;9
31125083;3531;7195;4;9
31126086;3530;7195;4;9
31127120;3530;7195;4;9
31128088;3529;7195;4;9
31129089;3530;7195;4;9
31130085;3530;7195;4;9
31131088;3530;7195;4;9
31132084;3531;7195;4;9
31133084;3530;7195;4;9
31134088;3530;7195;4;9
31135089;3530;7195;4;9
31136085;3530;7195;4;9
31137108;3530;7195;4;9
31138088;3530;7195;4;9
31139089;3531;7195;4;9
31140085;3530;7195;4;9
31141088;3530;7195;4;9
31142084;3530;7195;4;9
31143085;3531;7195;4;9
31144089;3531;7195;4;9
31145090;3530;7195;4;9
31146086;3531;7195;4;9
31147110;3531;7195;4;9
31148089;3530;7195;4;9
31149090;3531;7195;4;9
31150086;3531;7195;4;9
31151089;3531;7195;4;9
31152085;3530;7195;4;9
31153086;3531;7195;4;9
31154090;3530;7195;4;9
31155083;3530;7195;4;9
31156088;3531;7195;4;9
31157104;3532;7195;4;9
31158084;3531;7195;4;9
31159086;3531;7195;4;9
31160083;3530;7195;4;9
31161087;3530;7195;4;9
31162083;3530;7195;4;9
31163084;3531;7195;4;9
31164089;3531;7195;4;9
31165083;3530;7195;4;9
31166087;3530;7195;4;9
31167089;3530;7195;4;9
31168098;3530;7195;4;9
31169087;3531;7195;4;9
31170088;3531;7195;4;9
31171088;3531;7195;4;9
31172089;3531;7195;4;9
31173086;3530;7195;4;9
31174087;3530;7195;4;9
31175084;3530;7195;4;9
31176085;3530;7195;4;9
31177090;3529;7195;4;9
31178127;3530;7195;4;9
31179087;3531;7195;4;9
31180089;3531;7195;4;9
31181088;3531;7195;4;9
31182090;3530;7195;4;9
31183087;3530;7195;4;9
31184088;3531;7195;4;9
31185084;3530;7195;4;9
31186083;3531;7195;4;9
31187087;3531;7195;4;9
31188120;3531;7195;4;9
31189084;3531;7195;4;9
31190085;3531;7195;4;9
31191084;3530;7195;4;9
31192084;3530;7195;4;9
31193088;3530;7195;4;9
31194089;3530;7195;4;9
31195085;3530;7195;4;9
31196085;3530;7195;4;9
31197089;3530;7195;4;9
31198116;3530;7195;4;9
31199098;3530;7195;4;9
31200086;3531;7195;4;9
31201082;3531;7195;4;9
31202086;3531;7195;4;9
31203086;3531;7195;4;9
31204082;3531;7195;4;9
31205083;3532;7195;4;9
31206087;3530;7195;4;9
31207088;3531;7195;4;9
31208110;3531;7195;4;9
31209103;3530;7195;4;9
31210084;3530;7195;4;9
31211087;3530;7195;4;9
31212083;3530;7195;4;9
31213084;3530;7195;4;9
31214088;3530;7195;4;9
31215089;3530;7195;4;9
31216085;3530;7195;4;9
31217085;3531;7195;4;9
31218089;3531;7195;4;9
31219101;3532;7195;4;9
31220082;3531;7195;4;9
31221087;3531;7195;4;9
31222083;3530;7195;4;9
31223085;3530;7195;4;9
31224089;3530;7195;4;9
31225083;3530;7195;4;9
31226088;3530;7195;4;9
31227089;3530;7195;4;9
31228112;3530;7195;4;9
31229103;3531;7195;4;9
31230085;3530;7195;4;9
31231090;3530;7195;4;9
31232086;3530;7195;4;9
31233088;3530;7195;4;9
31234084;3530;7195;4;9
31235085;3530;7195;4;9
31236082;3530;7195;4;9
31237083;3530;7195;4;9
31238115;3530;7195;4;9
31239097;3530;7195;4;9
31240086;3530;7195;4;9
31241082;3530;7195;4;9
31242087;3530;7195;4;9
31243088;3530;7195;4;9
31244085;3531;7195;4;9
31245086;3531;7195;4;9
31246083;3530;7195;4;9
31247085;3531;7195;4;9
31248089;3530;7195;4;9
31249104;3530;7195;4;9
31250085;3531;7195;4;9
31251088;3531;7195;4;9
31252083;3530;7195;4;9
31253084;3530;7195;4;9
31254088;3529;7195;4;9
31255089;3531;7195;4;9
31256085;3531;7195;4;9
31257085;3530;7195;4;9
31258089;3530;7195;4;9
31259103;3530;7195;4;9
31260084;3531;7195;4;9
31261087;3531;7195;4;9
31262083;3531;7195;4;9
31263084;3531;7195;4;9
31264088;3531;7195;4;9
31265089;3530;7195;4;9
31266085;3531;7195;4;9
31267085;3530;7195;4;9
31268089;3530;7195;4;9
31269106;3531;7195;4;9
31270087;3530;7195;4;9
31271083;3530;7195;4;9
31272087;3530;7195;4;9
31273088;3530;7195;4;9
31274084;3530;7195;4;9
31275084;3531;7195;4;9
31276088;3530;7195;4;9
31277089;3530;7195;4;9
31278085;3530;7195;4;9
31279086;3530;7195;4;9
31280108;3530;7195;4;9
31281084;3530;7195;4;9
31282085;3531;7195;4;9
31283089;3532;7195;4;9
31284089;3531;7195;4;9
31285085;3531;7195;4;3531
31286086;3531;7195;4;3531
31287083;3531;7195;4;3531
31288084;3529;7195;4;3531
31289089;3532;7195;4;3531
31290122;3531;7195;4;3531
31291086;3530;7195;4;3531
31292087;3530;7195;4;3531
31293084;3530;7195;4;3531
31294085;3530;7195;4;3531
31295082;3531;7195;4;3531
31296084;3529;7195;4;3531
31297088;3531;7195;4;3531
31298089;3530;7195;4;3531
31299086;3530;7195;4;3531
31300114;3531;7195;4;3531
31301194;3531;7195;4;3531
31302089;3531;7195;4;3531
31303083;3531;7195;4;3531
31304088;3531;7195;4;3531
31305089;3530;7195;4;3531
31306086;3531;7195;4;3531
31307087;3530;7195;4;3531
31308083;3531;7195;4;3531
31309085;3531;7195;4;3531
31310116;3531;7195;4;3531
31311104;3530;7195;4;3531
31312085;3531;7195;4;3531
31313087;3531;7195;4;3531
31314083;3530;7195;4;3531
31315085;3531;7195;4;3531
31316088;3530;7195;4;3531
31317088;3530;7195;4;3531
31318084;3531;7195;4;3531
31319085;3530;7195;4;3531
31320115;3531;7195;4;3531
31321098;3530;7195;4;3531
31322086;3530;7195;4;3531
31323087;3530;7195;4;3531
31324083;3531;7195;4;3531
31325083;3530;7195;4;3531
31326087;3530;7195;4;3531
31327088;3530;7195;4;3531
31328084;3530;7195;4;3531
31329085;3530;7195;4;3531
31330115;3530;7195;4;3531
31331100;3530;7195;4;3531
31332084;3531;7195;4;3531
31333084;3531;7195;4;3531
31334088;3531;7195;4;3531
31335089;3531;7195;4;3531
31336085;3531;7195;4;3531
31337086;3531;7195;4;3531
31338089;3531;7195;4;3531
31339082;3531;7195;4;3531
31340113;3531;7195;4;3531
31341101;3530;7195;4;3531
31342089;3531;7195;4;3531
31343083;3530;7195;4;3531
31344087;3531;7195;4;3531
31345088;3529;7195;4;3531
31346083;3531;7195;4;3531
31347084;3529;7195;4;3531
31348088;3530;7195;4;3531
31349088;3531;7195;4;3531
31350111;3530;7195;4;3531
31351102;3530;7195;4;3531
31352083;3530;7195;4;3531
31353085;3531;7195;4;3531
31354089;3531;7195;4;3531
31355083;3531;7195;4;3531
31356087;3529;7195;4;3531
31357089;3531;7195;4;3531
31358085;3531;7195;4;3531
31359087;3532;7195;4;3531
31360110;3530;7195;4;3531
31361097;3530;7195;4;3531
31362086;3530;7195;4;3531
31363088;3530;7195;4;3531
31364085;3530;7195;4;3531
31365086;3530;7195;4;3531
31366083;3530;7195;4;3531
31367084;3531;7195;4;3531
31368089;3531;7195;4;3531
31369082;3531;7195;4;3531
31370087;3531;7195;4;3531
31371103;3531;7195;4;3531
31372084;3530;7195;4;3531
31373086;3531;7195;4;3531
31374083;3530;7195;4;3531
31375084;3530;7195;4;3531
31376089;3530;7195;4;3531
31377082;3531;7195;4;3531
31378087;3530;7195;4;3531
31379088;3530;7195;4;3531
31380085;3530;7195;4;3531
31381089;3530;7195;4;3531
31382103;3530;7195;4;3531
31383083;3530;7195;4;3531
31384084;3530;7195;4;3531
31385088;3530;7195;4;3531
31386089;3531;7195;4;3531
31387085;3530;7195;4;3531
31388085;3530;7195;4;3531
31389089;3530;7195;4;3531
31390089;3530;7195;4;3531
31391089;3530;7195;4;3531
31392103;3531;7195;4;3531
31393087;3530;7195;4;3531
31394087;3530;7195;4;3531
31395083;3530;7195;4;3531
31396084;3530;7195;4;3531
31397087;3530;7195;4;3531
31398088;3530;7195;4;3531
31399085;3530;7195;4;3531
31400085;3530;7195;4;3531
31401084;3529;7195;4;3531
31402097;3531;7195;4;3531
31403086;3529;7195;4;3531
31404086;3530;7195;4;3531
31405082;3530;7195;4;3531
31406083;3530;7195;4;3531
31407087;3530;7195;4;3531
31408088;3531;7195;4;3531
31409084;3530;7195;4;3531
31410085;3531;7195;4;3531
31411083;3531;7195;4;3531
31412098;3531;7195;4;3531
31413086;3528;7195;4;3531
31414087;3525;7195;4;3531
31415083;3523;7195;4;3531
31416084;3519;7195;4;3531
31417088;3516;7195;4;3531
31418082;3512;7195;4;3531
31419087;3509;7195;4;3531
31420088;3505;7195;4;3531
31421087;3497;7195;4;3531
31422099;3492;7195;4;3531
31423083;3489;7195;4;3531
31424084;3485;7195;4;3531
31425089;3480;7195;4;3531
31426082;3477;7195;4;3531
31427087;3473;7195;4;3531
31428088;3470;7195;4;3531
31429085;3466;7195;4;3531
31430086;3462;7195;4;3531
31431086;3460;7195;4;3531
31432104;3459;7195;4;3531
31433085;3459;7195;4;3531
31434086;3458;7195;4;3531
31435083;3458;7195;4;3531
31436084;3458;7195;4;3531
31437089;3460;7195;4;3531
31438082;3461;7195;4;3531
31439087;3463;7195;4;3531
31440089;3465;7195;4;3531
31441088;3466;7195;4;3531
31442099;3468;7195;4;3531
31443088;3469;7195;4;3531
31444090;3470;7195;4;3531
31445087;3471;7195;4;3531
31446088;3473;7195;4;3531
31447084;3475;7195;4;3531
31448084;3474;7195;4;3531
31449087;3474;7195;4;3531
31450088;3475;7195;4;3531
31451087;3474;7195;4;3531
31452096;3473;7195;4;3531
31453085;3473;7195;4;3531
31454085;3473;7195;4;3531
31455090;3472;7195;4;3531
31456083;3473;7195;4;3531
31457087;3473;7195;4;3531
31458087;3471;7195;4;3531
31459083;3470;7195;4;3531
31460084;3471;7195;4;3531
31461082;3471;7195;4;3531
31462100;3470;7195;4;3531
31463089;3470;7195;4;3531
31464082;3470;7195;4;3531
31465086;3471;7195;4;3531
31466086;3470;7195;4;3531
31467082;3470;7195;4;3531
31468083;3471;7195;4;3531
31469087;3471;7195;4;3531
31470087;3471;7195;4;3531
31471087;3472;7195;4;3531
31472127;3471;7195;4;3531
31473087;3472;7195;4;3531
31474088;3471;7195;4;3531
31475084;3471;7195;4;3531
31476085;3471;7195;4;3531
31477089;3471;7195;4;3531
31478089;3471;7195;4;3531
31479086;3471;7195;4;3531
31480086;3472;7195;4;3531
31481085;3472;7195;4;3531
31482086;3471;7195;4;3531
31483102;3471;7195;4;3531
31484083;3471;7195;4;3531
31485085;3471;7195;4;3531
31486090;3472;7195;4;3531
31487084;3471;7195;4;3531
31488088;3471;7195;4;3531
31489089;3471;7195;4;3531
31490086;3470;7195;4;3531
31491082;3470;7195;4;3531
31492087;3471;7195;4;3531
31493099;3471;7195;4;3531
31494088;3472;7195;4;3531
31495082;3471;7195;4;3531
31496087;3471;7195;4;3531
31497088;3472;7195;4;3531
31498085;3471;7195;4;3531
31499086;3470;7195;4;3531
31500082;3471;7195;4;3531
31501086;3471;7195;4;3531
31502083;3472;7195;4;3531
31503104;3472;7195;4;3531
31504112;3472;7195;4;3531
31505084;3472;7195;4;3531
31506086;3471;7195;4;3531
31507082;3472;7195;4;3531
31508083;3472;7195;4;3531
31509088;3472;7195;4;3531
31510089;3471;7195;4;3531
31511089;3471;7195;4;3531
31512083;3471;7195;4;3531
31513104;3471;7195;4;3531
31514083;3470;7195;4;3531
31515084;3472;7195;4;3531
31516088;3472;7195;4;3531
31517089;3471;7195;4;3531
31518085;3471;7195;4;3531
31519086;3471;7195;4;3531
31520089;3472;7195;4;3531
31521085;3471;7195;4;3531
31522089;3471;7195;4;3531
31523097;3472;7195;4;3531
31524085;3471;7195;4;3531
31525086;3472;7195;4;3531
31526090;3472;7195;4;3531
31527083;3472;7195;4;3531
31528087;3472;7195;4;3531
31529088;3473;7195;4;3531
31530084;3472;7195;4;3531
31531087;3472;7195;4;3531
31532083;3472;7195;4;3531
31533103;3471;7195;4;3531
31534084;3471;7195;4;3531
31535085;3471;7195;4;3531
31536089;3470;7195;4;3531
31537089;3472;7195;4;3531
31538085;3471;7195;4;3531
31539086;3472;7195;4;3531
31540090;3472;7195;4;3531
31541085;3472;7195;4;3531
31542089;3472;7195;4;3531
31543099;3472;7195;4;3531
31544087;3472;7195;4;3531
31545088;3472;7195;4;3531
31546084;3472;7195;4;3531
31547085;3472;7195;4;3531
31548089;3472;7195;4;3531
31549083;3471;7195;4;3531
31550088;3471;7195;4;3531
31551084;3471;7195;4;3531
31552089;3471;7195;4;3531
31553102;3471;7195;4;3531
31554083;3471;7195;4;3531
31555085;3472;7195;4;3531
31556089;3471;7195;4;3531
31557083;3471;7195;4;3531
31558088;3471;7195;4;3531
31559089;3471;7195;4;3531
31560086;3472;7195;4;3531
31561082;3472;7195;4;3531
31562087;3472;7195;4;3531
31563097;3472;7195;4;3531
31564086;3471;7195;4;3531
31565088;3471;7195;4;3531
31566084;3472;7195;4;3531
31567086;3472;7195;4;3531
31568083;3472;7195;4;3531
31569084;3472;7195;4;3531
31570088;3471;7195;4;3531
31571085;3471;7195;4;3531
31572089;3471;7195;4;3531
31573083;3471;7195;4;3531
31574104;3472;7195;4;3531
31575086;3472;7195;4;3531
31576087;3472;7195;4;3531
31577084;3470;7195;4;3531
31578084;3471;7195;4;3531
31579087;3470;7195;4;3531
31580088;3470;7195;4;3531
31581086;3470;7195;4;3531
31582087;3472;7195;4;3531
31583083;3471;7195;4;3531
31584102;3471;7195;4;3531
31585082;3471;7195;4;3531
31586083;3470;7195;4;3531
31587087;3470;7195;4;3531
31588088;3472;7195;4;3531
31589083;3471;7195;4;3531
31590084;3472;7195;4;3531
31591083;3472;7195;4;3531
31592084;3472;7195;4;3531
31593088;3471;7195;4;3531
31594100;3472;7195;4;3531
31595083;3472;7195;4;3531
31596084;3472;7195;4;3531
31597087;3472;7195;4;3531
31598088;3472;7195;4;3531
31599085;3471;7195;4;3531
31600085;3472;7195;4;3531
31601084;3471;7195;4;3531
31602084;3471;7195;4;3531
31603088;3471;7195;4;3531
31604101;3471;7195;4;3531
31605089;3471;7195;4;3531
31606082;3471;7195;4;3531
31607086;3472;7195;4;3531
31608087;3472;7195;4;3531
31609083;3472;7195;4;3531
31610083;3471;7195;4;3531
31611082;3470;7195;4;3531
31612083;3471;7195;4;3531
31613087;3470;7195;4;3531
31614097;3471;7195;4;3531
31615086;3470;7195;4;3531
31616088;3471;7195;4;3531
31617085;3471;7195;4;3531
31618086;3471;7195;4;3531
31619083;3470;7195;4;3531
31620084;3471;7195;4;3531
31621084;3471;7195;4;3531
31622085;3471;7195;4;3531
31623082;3472;7195;4;3531
31624100;3472;7195;4;3531
31625088;3472;7195;4;3531
31626082;3472;7195;4;3531
31627087;3472;7195;4;3531
31628088;3471;7195;4;3531
31629085;3471;7195;4;3531
31630086;3471;7195;4;3531
31631086;3471;7195;4;3531
31632088;3471;7195;4;3531
31633084;3471;7195;4;3531
31634104;3471;7195;4;3531
31635085;3471;7195;4;3531
31636086;3472;7195;4;3531
31637083;3472;7195;4;3531
31638084;3472;7195;4;3531
31639089;3472;7195;4;3531
31640083;3471;7195;4;3531
31641082;3472;7195;4;3531
31642084;3472;7195;4;3531
31643088;3472;7195;4;3531
31644099;3472;7195;4;3531
31645086;3472;7195;4;3531
31646087;3472;7195;4;3531
31647083;3472;7195;4;3531
31648084;3471;7195;4;3531
31649088;3471;7195;4;3531
31650088;3472;7195;4;3531
31651087;3472;7195;4;3531
31652088;3472;7195;4;3531
31653084;3472;7195;4;3531
31654097;3472;7195;4;3531
31655086;3472;7195;4;3531
31656087;3471;7195;4;3531
31657083;3471;7195;4;3531
31658083;3472;7195;4;3531
31659087;3471;7195;4;3531
31660088;3471;7195;4;3531
31661087;3471;7195;4;3531
31662087;3471;7195;4;3531
31663084;3472;7195;4;3531
31664098;3472;7195;4;3531
31665087;3472;7195;4;3531
31666088;3472;7195;4;3531
31667084;3472;7195;4;3531
31668084;3471;7195;4;3531
31669088;3471;7195;4;3531
31670088;3471;7195;4;3531
31671088;3471;7195;4;3531
31672088;3470;7195;4;3531
31673084;3471;7195;4;3531
31674085;3471;7195;4;3531
31675098;3472;7195;4;3531
31676086;3472;7195;4;3531
31677087;3472;7195;4;3531
31678083;3471;7195;4;3531
31679085;3470;7195;4;3531
31680089;3472;7195;4;3531
31681085;3471;7195;4;3531
31682082;3471;7195;4;3531
31683083;3471;7195;4;3531
31684088;3471;7195;4;3531
31685104;3471;7195;4;3531
31686085;3471;7195;4;3531
31687087;3471;7195;4;3531
31688084;3471;7195;4;3531
31689085;3471;7195;4;3531
31690089;3472;7195;4;3531
31691086;3472;7195;4;3531
31692082;3472;7195;4;3531
31693084;3472;7195;4;3531
31694088;3472;7195;4;3531
31695100;3471;7195;4;3531
31696089;3472;7195;4;3531
31697083;3471;7195;4;3531
31698088;3471;7195;4;3531
31699089;3471;7195;4;3531
31700086;3471;7195;4;3531
31701082;3471;7195;4;3531
31702087;3471;7195;4;3531
31703088;3471;7195;4;3531
31704085;3471;7195;4;3531
31705104;3471;7195;4;3531
31706085;3471;7195;4;3531
31707086;3471;7195;4;3531
31708083;3470;7195;4;3531
31709084;3471;7195;4;3531
31710090;3470;7195;4;3531
31711086;3471;7195;4;3531
31712089;3471;7195;4;3531
31713082;3470;7195;4;3531
31714086;3471;7195;4;3531
31715102;3472;7195;4;3531
31716085;3472;7195;4;3531
31717086;3471;7195;4;3531
31718089;3471;7195;4;3531
31719083;3471;7195;4;3531
31720087;3471;7195;4;3531
31721082;3471;7195;4;3531
31722086;3471;7195;4;3531
31723087;3472;7195;4;3531
31724082;3472;7195;4;3531
31725104;3472;7195;4;3531
31726084;3472;7195;4;3531
31727086;3472;7195;4;3531
31728089;3472;7195;4;3531
31729082;3471;7195;4;3531
31730086;3471;7195;4;3531
31731090;3471;7195;4;3531
31732085;3472;7195;4;3531
31733086;3471;7195;4;3531
31734090;3471;7195;4;3531
31735103;3471;7195;4;3531
31736083;3472;7195;4;3531
31737084;3472;7195;4;3531
31738088;3472;7195;4;3531
31739088;3471;7195;4;3531
31740084;3471;7195;4;3531
31741088;3472;7195;4;3531
31742084;3472;7195;4;3531
31743085;3472;7195;4;3531
31744089;3472;7195;4;3531
